req_id,device_id,arrival_ms,deadline_ms
req-110350,edge-3,261881.11,510.40
req-110352,edge-4,261883.20,509.83
req-110354,edge-9,261893.78,486.17
req-110356,edge-0,261908.14,507.74
req-110358,edge-1,261916.52,504.66
req-110360,edge-3,261904.63,502.31
req-110362,edge-5,261911.70,486.46
req-110364,edge-7,261916.88,492.03
req-110366,edge-0,261920.27,488.88
req-110368,edge-2,261930.92,500.69
req-110370,edge-4,261921.28,511.96
req-110372,edge-0,261946.42,488.40
req-110374,edge-3,261958.47,487.89
req-110376,edge-6,261953.66,507.92
req-110378,edge-7,261945.48,506.23
req-110380,edge-0,261978.73,502.62
req-110382,edge-2,261961.49,505.84
req-110384,edge-3,261974.47,485.94
req-110386,edge-4,261960.15,507.53
req-110388,edge-5,261977.29,513.46
req-110390,edge-9,261970.79,494.48
req-110392,edge-0,261986.14,511.55
req-110394,edge-1,261980.66,491.12
req-110396,edge-3,261996.10,502.19
req-110398,edge-6,261987.18,513.00
req-110400,edge-3,262011.10,492.43
req-110402,edge-6,262010.88,498.73
req-110404,edge-8,262000.44,488.78
req-110406,edge-0,262028.20,489.96
req-110408,edge-1,262029.02,513.70
req-110410,edge-2,262031.99,496.05
req-110412,edge-1,262058.78,509.39
req-110414,edge-2,262048.41,496.84
req-110416,edge-5,262050.70,503.90
req-110418,edge-8,262041.84,508.36
req-110420,edge-0,262069.59,488.27
req-110422,edge-3,262066.08,492.61
req-110424,edge-4,262074.92,494.05
req-110426,edge-8,262068.92,487.72
req-110428,edge-0,262086.43,490.00
req-110430,edge-2,262099.93,497.09
req-110432,edge-3,262097.82,497.27
req-110434,edge-5,262085.13,499.01
req-110436,edge-7,262093.44,503.54
req-110438,edge-9,262098.90,512.57
req-110440,edge-0,262116.96,514.36
req-110442,edge-3,262116.89,500.30
req-110444,edge-5,262100.51,507.90
req-110446,edge-6,262109.83,486.31
req-110448,edge-0,262139.43,500.82
req-110450,edge-6,262133.03,490.87
req-110452,edge-7,262121.82,499.34
req-110454,edge-0,262146.75,496.60
req-110456,edge-2,262148.51,489.39
req-110458,edge-3,262142.94,489.55
req-110460,edge-5,262155.57,490.77
req-110462,edge-0,262174.90,510.14
req-110464,edge-3,262176.30,497.56
req-110466,edge-5,262176.95,504.31
req-110468,edge-9,262160.68,513.63
req-110470,edge-1,262182.21,508.33
req-110472,edge-2,262190.86,498.11
req-110474,edge-3,262192.36,500.31
req-110476,edge-4,262187.80,510.87
req-110478,edge-5,262198.62,504.22
req-110480,edge-7,262199.39,493.32
req-110482,edge-0,262204.30,493.92
req-110484,edge-1,262214.10,486.16
req-110486,edge-3,262216.24,494.15
req-110488,edge-4,262206.63,490.57
req-110490,edge-0,262238.86,491.78
req-110492,edge-1,262228.89,489.26
req-110494,edge-2,262231.14,509.00
req-110496,edge-3,262224.21,485.52
req-110498,edge-8,262228.30,489.42
req-110500,edge-9,262234.99,491.75
req-110502,edge-1,262259.14,494.00
req-110504,edge-2,262242.59,491.86
req-110506,edge-3,262247.18,512.30
req-110508,edge-4,262250.70,512.71
req-110510,edge-9,262245.03,504.00
req-110512,edge-2,262265.60,496.08
req-110514,edge-3,262267.69,514.24
req-110516,edge-5,262268.70,500.79
req-110518,edge-8,262260.49,496.94
req-110520,edge-0,262290.21,501.50
req-110522,edge-1,262283.78,498.94
req-110524,edge-3,262291.79,491.50
req-110526,edge-4,262284.52,499.87
req-110528,edge-6,262281.58,509.82
req-110530,edge-0,262305.70,503.63
req-110532,edge-2,262314.32,514.73
req-110534,edge-5,262300.99,511.51
req-110536,edge-0,262337.58,506.11
req-110538,edge-1,262335.25,508.29
req-110540,edge-2,262338.75,494.11
req-110542,edge-6,262331.68,506.66
req-110544,edge-1,262341.45,494.36
req-110546,edge-2,262356.95,494.16
req-110548,edge-3,262349.35,506.99
req-110550,edge-4,262357.28,505.07
req-110552,edge-0,262374.85,502.79
req-110554,edge-1,262374.52,512.00
req-110556,edge-2,262360.30,503.07
req-110558,edge-3,262367.33,506.10
req-110560,edge-4,262372.24,512.21
req-110562,edge-5,262362.93,495.76
req-110564,edge-6,262367.90,498.40
req-110566,edge-1,262398.51,499.44
req-110568,edge-2,262394.59,490.46
req-110570,edge-3,262381.44,498.76
req-110572,edge-4,262385.56,493.70
req-110574,edge-0,262417.69,502.29
req-110576,edge-1,262407.40,512.53
req-110578,edge-2,262409.15,498.37
req-110580,edge-5,262409.40,487.60
req-110582,edge-6,262403.47,506.70
req-110584,edge-7,262414.04,510.20
req-110586,edge-8,262410.93,512.80
req-110588,edge-0,262425.15,507.70
req-110590,edge-1,262427.47,501.18
req-110592,edge-3,262422.24,493.79
req-110594,edge-5,262436.43,502.70
req-110596,edge-6,262435.83,503.06
req-110598,edge-0,262454.09,492.34
req-110600,edge-1,262452.31,507.37
req-110602,edge-2,262444.20,499.39
req-110604,edge-8,262458.20,499.73
req-110606,edge-9,262457.50,493.71
req-110608,edge-0,262477.39,514.71
req-110610,edge-1,262476.19,489.61
req-110612,edge-2,262469.10,503.51
req-110614,edge-3,262464.91,494.83
req-110616,edge-5,262465.12,487.48
req-110618,edge-6,262470.93,488.96
req-110620,edge-1,262482.25,488.08
req-110622,edge-2,262480.42,513.78
req-110624,edge-4,262487.90,505.98
req-110626,edge-9,262483.81,491.40
req-110628,edge-2,262518.19,512.38
req-110630,edge-3,262507.56,511.90
req-110632,edge-4,262504.17,506.83
req-110634,edge-5,262501.95,486.01
req-110636,edge-0,262533.15,491.75
req-110638,edge-1,262524.61,506.61
req-110640,edge-3,262528.32,498.42
req-110642,edge-5,262528.62,505.26
req-110644,edge-7,262526.71,490.46
req-110646,edge-3,262557.92,514.16
req-110648,edge-6,262550.07,507.44
req-110650,edge-0,262578.64,502.21
req-110652,edge-1,262561.84,494.51
req-110654,edge-3,262573.98,493.82
req-110656,edge-5,262568.46,506.99
req-110658,edge-9,262574.54,489.58
req-110660,edge-0,262589.32,486.58
req-110662,edge-1,262594.00,512.70
req-110664,edge-2,262586.34,491.91
req-110666,edge-3,262598.29,490.50
req-110668,edge-5,262595.49,512.25
req-110670,edge-7,262585.38,487.92
req-110672,edge-1,262615.10,509.83
req-110674,edge-2,262617.84,491.32
req-110676,edge-3,262617.97,500.96
req-110678,edge-4,262608.70,502.35
req-110680,edge-5,262612.67,500.78
req-110682,edge-6,262614.40,512.69
req-110684,edge-7,262609.63,506.98
req-110686,edge-2,262632.18,509.80
req-110688,edge-3,262631.92,508.18
req-110690,edge-4,262632.12,509.56
req-110692,edge-6,262623.20,502.94
req-110694,edge-1,262657.23,488.47
req-110696,edge-3,262651.71,489.10
req-110698,edge-6,262656.07,496.27
req-110700,edge-7,262648.50,506.99
req-110702,edge-8,262657.69,493.98
req-110704,edge-0,262674.21,508.02
req-110706,edge-3,262667.22,509.13
req-110708,edge-4,262675.67,511.04
req-110710,edge-1,262681.40,499.70
req-110712,edge-2,262680.52,487.61
req-110714,edge-3,262690.24,513.54
req-110716,edge-4,262698.35,489.29
req-110718,edge-6,262694.49,508.88
req-110720,edge-0,262706.87,514.67
req-110722,edge-2,262708.40,493.25
req-110724,edge-5,262718.87,493.22
req-110726,edge-7,262717.29,504.03
req-110728,edge-9,262702.20,490.64
req-110730,edge-1,262725.71,488.72
req-110732,edge-2,262721.47,509.78
req-110734,edge-3,262720.61,507.45
req-110736,edge-2,262749.46,510.19
req-110738,edge-4,262749.31,503.51
req-110740,edge-5,262754.76,512.16
req-110742,edge-9,262742.38,487.86
req-110744,edge-0,262778.71,512.36
req-110746,edge-1,262765.58,486.49
req-110748,edge-4,262775.90,505.20
req-110750,edge-9,262776.11,494.65
req-110752,edge-0,262794.67,508.06
req-110754,edge-1,262781.36,498.56
req-110756,edge-2,262780.65,498.97
req-110758,edge-3,262790.31,489.46
req-110760,edge-4,262794.79,503.82
req-110762,edge-6,262791.16,491.25
req-110764,edge-8,262796.92,513.15
req-110766,edge-1,262809.10,506.26
req-110768,edge-3,262806.36,508.96
req-110770,edge-0,262826.68,508.17
req-110772,edge-2,262826.26,511.55
req-110774,edge-5,262826.36,501.40
req-110776,edge-6,262827.29,485.87
req-110778,edge-2,262856.62,497.83
req-110780,edge-3,262844.35,507.99
req-110782,edge-4,262841.51,508.39
req-110784,edge-6,262845.60,507.49
req-110786,edge-8,262858.69,489.08
req-110788,edge-0,262876.32,503.84
req-110790,edge-1,262863.58,495.62
req-110792,edge-2,262878.09,490.90
req-110794,edge-3,262870.73,496.85
req-110796,edge-6,262862.43,513.25
req-110798,edge-7,262871.08,488.14
req-110800,edge-8,262878.37,504.22
req-110802,edge-9,262872.51,498.63
req-110804,edge-0,262891.67,509.75
req-110806,edge-4,262897.87,509.47
req-110808,edge-5,262897.86,492.43
req-110810,edge-0,262907.34,499.34
req-110812,edge-2,262916.53,509.03
req-110814,edge-3,262911.00,487.15
req-110816,edge-5,262909.93,493.87
req-110818,edge-6,262909.40,514.76
req-110820,edge-7,262911.26,485.40
req-110822,edge-8,262915.52,490.39
req-110824,edge-0,262939.10,501.06
req-110826,edge-1,262923.75,500.98
req-110828,edge-2,262934.72,512.29
req-110830,edge-3,262928.65,496.96
req-110832,edge-8,262927.01,506.54
req-110834,edge-0,262953.73,498.55
req-110836,edge-1,262944.27,488.23
req-110838,edge-2,262950.52,513.20
req-110840,edge-4,262945.28,500.31
req-110842,edge-1,262966.88,497.66
req-110844,edge-2,262961.76,510.45
req-110846,edge-5,262967.42,489.60
req-110848,edge-8,262967.29,507.43
req-110850,edge-0,262990.59,493.16
req-110852,edge-2,262995.86,506.14
req-110854,edge-3,262998.36,504.26
req-110856,edge-4,262995.96,497.21
req-110858,edge-7,262984.06,498.72
req-110860,edge-8,262983.00,490.73
req-110862,edge-0,263003.97,489.44
req-110864,edge-1,263000.86,489.44
req-110866,edge-2,263005.11,496.80
req-110868,edge-3,263003.14,506.20
req-110870,edge-5,263015.95,495.22
req-110872,edge-1,263027.64,505.49
req-110874,edge-3,263036.29,502.24
req-110876,edge-5,263032.46,503.09
req-110878,edge-6,263039.63,499.20
req-110880,edge-2,263050.62,494.86
req-110882,edge-3,263047.48,494.90
req-110884,edge-5,263046.43,485.09
req-110886,edge-8,263047.28,491.02
req-110888,edge-9,263049.75,490.06
req-110890,edge-0,263062.02,488.43
req-110892,edge-1,263068.38,508.36
req-110894,edge-2,263068.94,506.90
req-110896,edge-3,263070.44,510.35
req-110898,edge-4,263071.45,497.98
req-110900,edge-5,263074.23,508.23
req-110902,edge-6,263077.95,504.04
req-110904,edge-9,263063.72,500.00
req-110906,edge-0,263083.88,495.87
req-110908,edge-1,263084.51,493.03
req-110910,edge-3,263084.49,494.26
req-110912,edge-4,263093.36,510.02
req-110914,edge-6,263085.91,497.09
req-110916,edge-7,263090.84,499.78
req-110918,edge-0,263103.59,497.14
req-110920,edge-1,263100.16,508.09
req-110922,edge-2,263105.18,508.54
req-110924,edge-3,263112.91,490.65
req-110926,edge-0,263137.45,494.60
req-110928,edge-2,263128.89,495.61
req-110930,edge-3,263131.85,504.60
req-110932,edge-4,263123.35,512.56
req-110934,edge-6,263135.04,495.25
req-110936,edge-7,263125.51,487.60
req-110938,edge-0,263140.05,506.14
req-110940,edge-6,263156.44,497.65
req-110942,edge-0,263165.15,495.01
req-110944,edge-1,263176.67,502.51
req-110946,edge-2,263178.16,487.66
req-110948,edge-3,263179.82,511.68
req-110950,edge-4,263161.24,499.96
req-110952,edge-2,263187.33,506.15
req-110954,edge-5,263189.48,496.27
req-110956,edge-1,263219.80,490.63
req-110958,edge-2,263217.96,493.55
req-110960,edge-5,263206.89,491.79
req-110962,edge-6,263214.92,505.46
req-110964,edge-8,263204.77,489.86
req-110966,edge-0,263220.13,496.86
req-110968,edge-1,263224.99,504.47
req-110970,edge-3,263220.78,501.03
req-110972,edge-5,263221.24,501.92
req-110974,edge-6,263239.32,490.50
req-110976,edge-1,263253.57,489.48
req-110978,edge-3,263251.74,491.97
req-110980,edge-9,263242.46,496.18
req-110982,edge-0,263273.60,492.46
req-110984,edge-4,263271.65,501.80
req-110986,edge-5,263275.72,489.38
req-110988,edge-6,263261.05,496.18
req-110990,edge-0,263295.02,498.18
req-110992,edge-1,263294.75,507.70
req-110994,edge-3,263283.10,499.26
req-110996,edge-4,263281.61,489.02
req-110998,edge-5,263297.85,494.17
req-111000,edge-1,263315.98,499.43
req-111002,edge-2,263315.88,512.92
req-111004,edge-3,263318.24,508.08
req-111006,edge-5,263309.77,514.78
req-111008,edge-6,263315.08,502.28
req-111010,edge-0,263329.91,500.52
req-111012,edge-1,263321.59,504.25
req-111014,edge-3,263320.99,494.93
req-111016,edge-4,263320.78,509.99
req-111018,edge-1,263355.03,496.44
req-111020,edge-2,263350.04,508.09
req-111022,edge-3,263344.49,506.67
req-111024,edge-6,263348.88,504.67
req-111026,edge-0,263370.60,491.57
req-111028,edge-2,263374.28,498.83
req-111030,edge-6,263360.42,501.83
req-111032,edge-0,263384.07,511.19
req-111034,edge-1,263383.30,500.77
req-111036,edge-2,263387.39,509.82
req-111038,edge-0,263409.68,512.69
req-111040,edge-1,263408.58,509.54
req-111042,edge-5,263417.24,505.60
req-111044,edge-7,263408.38,495.65
req-111046,edge-9,263413.33,495.37
req-111048,edge-1,263429.61,511.08
req-111050,edge-2,263422.30,490.77
req-111052,edge-3,263422.93,496.28
req-111054,edge-6,263425.47,512.07
req-111056,edge-9,263421.25,505.38
req-111058,edge-3,263459.38,491.40
req-111060,edge-4,263443.67,487.83
req-111062,edge-5,263458.56,505.64
req-111064,edge-6,263453.73,489.50
req-111066,edge-0,263467.32,507.87
req-111068,edge-4,263460.69,513.56
req-111070,edge-5,263460.61,493.43
req-111072,edge-6,263475.14,496.02
req-111074,edge-0,263483.84,485.92
req-111076,edge-2,263480.88,502.13
req-111078,edge-3,263497.70,502.64
req-111080,edge-4,263494.34,493.34
req-111082,edge-3,263501.26,487.38
req-111084,edge-8,263512.58,491.09
req-111086,edge-0,263539.99,505.23
req-111088,edge-2,263527.61,512.54
req-111090,edge-5,263536.39,514.57
req-111092,edge-6,263534.45,487.76
req-111094,edge-7,263531.81,505.76
req-111096,edge-0,263549.95,497.70
req-111098,edge-2,263550.48,508.44
req-111100,edge-3,263544.04,491.00
req-111102,edge-2,263562.90,489.85
req-111104,edge-0,263589.75,487.87
req-111106,edge-4,263591.31,492.12
req-111108,edge-5,263588.24,507.87
req-111110,edge-6,263581.23,513.95
req-111112,edge-9,263589.25,514.24
req-111114,edge-0,263611.12,512.55
req-111116,edge-3,263600.15,493.25
req-111118,edge-4,263611.62,508.47
req-111120,edge-5,263608.25,485.05
req-111122,edge-8,263601.63,508.04
req-111124,edge-2,263625.68,498.98
req-111126,edge-3,263636.82,504.38
req-111128,edge-4,263622.11,511.44
req-111130,edge-6,263622.08,502.40
req-111132,edge-9,263632.02,504.46
req-111134,edge-0,263646.48,500.35
req-111136,edge-1,263655.32,504.03
req-111138,edge-4,263640.39,513.53
req-111140,edge-0,263672.69,503.49
req-111142,edge-1,263667.55,499.14
req-111144,edge-2,263679.90,497.15
req-111146,edge-5,263675.21,496.13
req-111148,edge-4,263681.10,512.78
req-111150,edge-5,263699.85,512.85
req-111152,edge-0,263718.85,486.62
req-111154,edge-1,263701.02,500.89
req-111156,edge-6,263719.75,499.92
req-111158,edge-9,263701.81,500.01
req-111160,edge-1,263733.66,513.37
req-111162,edge-5,263736.33,500.04
req-111164,edge-7,263732.99,497.53
req-111166,edge-2,263746.69,501.19
req-111168,edge-4,263740.68,494.55
req-111170,edge-8,263748.63,510.15
req-111172,edge-3,263779.02,513.86
req-111174,edge-4,263775.17,485.34
req-111176,edge-5,263769.18,487.66
req-111178,edge-6,263762.18,499.86
req-111180,edge-1,263787.83,509.81
req-111182,edge-3,263781.69,503.67
req-111184,edge-0,263812.75,485.33
req-111186,edge-1,263808.55,495.91
req-111188,edge-3,263808.25,485.07
req-111190,edge-4,263810.26,492.98
req-111192,edge-5,263803.99,493.25
req-111194,edge-6,263808.54,486.82
req-111196,edge-9,263806.75,498.15
req-111198,edge-3,263838.40,510.27
req-111200,edge-4,263825.80,502.98
req-111202,edge-5,263836.19,488.59
req-111204,edge-9,263833.48,491.74
req-111206,edge-1,263852.43,492.47
req-111208,edge-2,263843.43,494.45
req-111210,edge-6,263846.90,496.81
req-111212,edge-0,263865.16,506.80
req-111214,edge-1,263873.14,511.25
req-111216,edge-2,263867.05,504.12
req-111218,edge-5,263867.65,503.44
req-111220,edge-0,263880.92,510.06
req-111222,edge-1,263895.56,511.33
req-111224,edge-2,263890.19,488.74
req-111226,edge-5,263899.53,500.56
req-111228,edge-6,263896.70,492.00
req-111230,edge-2,263914.25,497.55
req-111232,edge-3,263914.95,489.71
req-111234,edge-5,263903.22,508.11
req-111236,edge-0,263936.86,506.62
req-111238,edge-2,263925.75,500.63
req-111240,edge-3,263921.87,487.91
req-111242,edge-7,263937.08,509.20
req-111244,edge-1,263953.91,500.23
req-111246,edge-3,263949.31,490.73
req-111248,edge-0,263964.03,491.94
req-111250,edge-4,263975.89,514.52
req-111252,edge-0,263992.73,487.43
req-111254,edge-1,263996.89,494.29
req-111256,edge-3,263990.00,512.54
req-111258,edge-0,264004.47,492.37
req-111260,edge-2,264007.08,501.02
req-111262,edge-3,264006.71,493.60
req-111264,edge-9,264009.64,501.72
req-111266,edge-2,264026.21,496.84
req-111268,edge-3,264027.06,493.37
req-111270,edge-9,264020.57,501.28
req-111272,edge-0,264050.38,486.34
req-111274,edge-1,264045.78,503.01
req-111276,edge-2,264049.36,497.54
req-111278,edge-5,264049.78,486.96
req-111280,edge-0,264070.96,514.67
req-111282,edge-1,264066.86,514.77
req-111284,edge-2,264068.15,500.09
req-111286,edge-4,264073.96,487.47
req-111288,edge-5,264071.84,485.90
req-111290,edge-6,264062.05,514.00
req-111292,edge-7,264066.40,499.49
req-111294,edge-9,264063.73,493.78
req-111296,edge-3,264082.94,485.61
req-111298,edge-6,264097.78,509.57
req-111300,edge-7,264082.09,509.86
req-111302,edge-8,264093.09,505.95
req-111304,edge-9,264083.21,494.46
req-111306,edge-0,264113.04,495.91
req-111308,edge-2,264105.54,510.37
req-111310,edge-3,264119.28,508.13
req-111312,edge-5,264105.58,503.38
req-111314,edge-0,264121.60,508.82
req-111316,edge-1,264128.53,504.75
req-111318,edge-3,264133.11,512.19
req-111320,edge-4,264125.47,485.63
req-111322,edge-8,264120.31,503.93
req-111324,edge-0,264145.09,502.09
req-111326,edge-2,264153.87,500.42
req-111328,edge-3,264142.59,510.34
req-111330,edge-6,264158.73,488.35
req-111332,edge-9,264144.63,485.23
req-111334,edge-1,264174.94,501.11
req-111336,edge-2,264161.41,485.36
req-111338,edge-3,264173.96,488.69
req-111340,edge-6,264161.46,499.77
req-111342,edge-8,264172.14,498.66
req-111344,edge-9,264160.46,490.78
req-111346,edge-1,264183.48,487.61
req-111348,edge-1,264205.21,493.88
req-111350,edge-2,264233.24,497.22
req-111352,edge-7,264225.95,504.01
req-111354,edge-9,264222.43,485.91
req-111356,edge-0,264250.87,509.31
req-111358,edge-2,264257.10,506.14
req-111360,edge-3,264248.68,500.16
req-111362,edge-5,264255.30,501.75
req-111364,edge-0,264262.85,488.41
req-111366,edge-1,264275.11,504.19
req-111368,edge-2,264272.31,489.93
req-111370,edge-3,264273.52,492.98
req-111372,edge-4,264268.21,492.61
req-111374,edge-6,264270.28,512.86
req-111376,edge-7,264261.15,493.24
req-111378,edge-0,264297.93,495.12
req-111380,edge-4,264298.63,511.90
req-111382,edge-7,264283.39,513.06
req-111384,edge-0,264312.74,509.65
req-111386,edge-1,264306.63,490.92
req-111388,edge-2,264316.00,512.74
req-111390,edge-4,264306.06,489.45
req-111392,edge-5,264302.78,512.18
req-111394,edge-0,264323.59,490.36
req-111396,edge-1,264334.41,489.26
req-111398,edge-4,264332.71,492.13
req-111400,edge-6,264334.21,514.82
req-111402,edge-0,264352.45,504.69
req-111404,edge-1,264354.33,497.21
req-111406,edge-2,264359.82,495.76
req-111408,edge-5,264345.07,511.73
req-111410,edge-0,264376.06,485.29
req-111412,edge-1,264374.75,492.44
req-111414,edge-3,264367.37,513.25
req-111416,edge-6,264379.28,507.57
req-111418,edge-2,264399.29,502.36
req-111420,edge-3,264394.01,485.06
req-111422,edge-8,264392.43,498.28
req-111424,edge-0,264416.29,506.00
req-111426,edge-3,264416.77,488.70
req-111428,edge-4,264404.02,489.22
req-111430,edge-5,264403.76,499.65
req-111432,edge-9,264409.24,506.69
req-111434,edge-2,264437.30,504.99
req-111436,edge-4,264423.67,508.05
req-111438,edge-5,264435.19,500.68
req-111440,edge-8,264425.79,497.30
req-111442,edge-0,264447.57,510.80
req-111444,edge-3,264445.34,489.62
req-111446,edge-5,264456.26,511.96
req-111448,edge-8,264456.35,499.96
req-111450,edge-2,264469.50,489.49
